Id,SalePrice
2735,142905.20044629218
2736,146183.64628389757
2737,127763.48131132676
2738,164864.20737934168
2739,186101.07465234524
2740,131342.44139950772
2741,178448.2065627105
2742,161038.27564718825
2743,150084.12097562285
2744,142742.74717789196
2745,138371.61360933812
2746,134824.8664776283
2747,155532.0719448142
2748,111862.89305570681
2749,162489.67599917558
2750,165119.10518647695
2751,136924.42100728586
2752,207477.67598705876
2753,143210.90175407348
2754,252699.5087578053
2755,122430.18212385754
2756,109036.27924663869
2757,97972.89040999119
2758,101564.06516351999
2759,210134.59061441777
2760,154883.9405797583
2761,159973.497149709
2762,148750.40960768596
2763,221563.20938550003
2764,167876.66894728618
2765,298008.55414827284
2766,205544.94361990393
2767,144674.86771686678
2768,167141.8513007503
2769,147850.9048632124
2770,145216.11933851475
2771,148319.9601703668
2772,149872.29692446807
2773,229782.4626741353
2774,178035.7812055207
2775,129940.03441453594
2776,139121.21759252477
2777,198217.89540984025
2778,136466.49029013296
2779,202645.6160597383
2780,101361.39544019525
2781,110818.97554648461
2782,102520.87891910551
2783,148961.40081989006
2784,120831.62247963372
2785,172514.87575639
2786,80882.53939062191
2787,121093.8747158384
2788,120558.32822100523
2789,199703.25476117988
2790,94104.67784544316
2791,147790.26342275602
2792,87727.79764611194
2793,168124.8024932991
2794,113293.14334892356
2795,110629.7676677116
2796,117502.45348805383
2797,188843.20446310093
2798,122431.60554525653
2799,145681.618394751
2800,66650.07806110727
2801,105664.94849897151
2802,145602.64456611697
2803,249591.16367115188
2804,152324.88021952272
2805,123542.13834398949
2806,99728.51244740248
2807,135370.33649492744
2808,182983.1513564071
2809,148290.10401090226
2810,121765.65167834451
2811,153784.68509695117
2812,138849.62349883514
2813,222941.28401741388
2814,246941.89344110424
2815,131565.4799349881
2816,241061.52783636004
2817,138354.7404126354
2818,135752.72462519302
2819,176365.4291473596
2820,210926.32428201463
2821,98106.45309411327
2822,267730.657161852
2823,279407.369861414
2824,195311.5125943139
2825,187959.77235536513
2826,143846.77681675443
2827,175297.21557228133
2828,212841.76426473277
2829,196589.5650161324
2830,232588.33578636986
2831,144127.8830368977
2832,242082.26421791659
2833,236231.58486927272
2834,248137.658224994
2835,214432.40444680522
2836,201022.2885782677
2837,163360.15414562263
2838,141511.7395018397
2839,159248.1541767502
2840,188705.50411018092
2841,159644.71707601764
2842,188109.71021003628
2843,139180.18195093356
2844,153438.77313734533
2845,116013.17484481222
2846,182020.26020625007
2847,187908.85734876833
2848,166069.89382085312
2849,246380.82657870933
2850,224452.01670809518
2851,238050.30186141454
2852,189666.83635659848
2853,191407.77941220705
2854,128999.61164782711
2855,206725.26326211105
2856,205045.41405880076
2857,166237.4625866123
2858,152971.76796385876
2859,134778.81192328772
2860,125286.81065454442
2861,134089.57569139
2862,179193.42394621205
2863,131851.43353151774
2864,265708.45602856594
2865,121029.3291878103
2866,174788.98020190914
2867,104676.27130581863
2868,121328.02067386275
2869,124243.2774894575
2870,148138.01104577392
2871,132901.17241289408
2872,73737.13230692057
2873,97790.44131186024
2874,188760.57334264743
2875,116525.1401675134
2876,156988.57315805377
2877,131162.03029361682
2878,174922.1894324168
2879,136440.72332029892
2880,137047.57338210312
2881,167287.6165308215
2882,180886.72063467058
2883,192756.60819768396
2884,209479.47631780806
2885,193458.73961717883
2886,270877.4056956274
2887,124076.72804271361
2888,129512.16651815356
2889,77360.01890765256
2890,117344.7203089659
2891,160941.3832008864
2892,53167.6666938102
2893,73136.25394851646
2894,78558.56226431282
2895,199944.88523054626
2896,240855.65207684546
2897,178594.12735159133
2898,251681.86350770586
2899,166611.03736143053
2900,152457.05012331795
2901,210428.53306966426
2902,195641.73593350252
2903,383660.66503559524
2904,239113.68896731865
2905,167521.53622517388
2906,160885.72733049473
2907,106986.16017317022
2908,148048.00825555582
2909,144745.44247501317
2910,99630.51848957156
2911,90470.46611919257
2912,186450.6086593428
2913,98870.98967462493
2914,86622.2567486966
2915,114992.17743387584
2916,98309.22880692151
2917,152689.3279419729
2918,136997.0363929152
2919,213869.3123409941
